objectid,settlementId,settlementNameHeb,streetCode,streetNameHeb,houseNum,floorNo,assetArea,dealAmount,dealId,propertyTypeDescription,dealNatureDescription,assetRoomNum,neighborhood,dealDate,gushNum,parcelNum,subParcelNum,polygonId,shape,sourceorder,source,source_url,data_retrieved_at
1627916,5000,תל אביב-יפו,50000941.0,גלוסקין,5.0,שלישית,110,453000,6156338650,דירה,דירה בבית קומות,4.0,הצפון החדש סביבת כיכר המדינה,2023-06-08T00:00:00.000Z,6108,411,5,53124913,"MULTIPOLYGON(((3873200.343121512 3774734.851171804,3873182.6399907423 3774739.0133555946,3873186.806880419 3774756.4941782528,3873204.403598455 3774752.4145155926,3873200.343121512 3774734.851171804)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/53262189?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:04.135934+00:00
1628058,5000,תל אביב -יפו,50000941.0,גלוסקין,1.0,ראשונה,153,4397000,6106887750,דירה,דירה בבית קומות,5.0,הצפון החדש סביבת כיכר המדינה,2022-04-26T00:00:00.000Z,6108,505,1,52304175,"MULTIPOLYGON(((3873181.731923345 3774657.0170388976,3873169.468340404 3774660.240272066,3873178.0597249703 3774692.54863052,3873190.453807149 3774689.124454141,3873181.731923345 3774657.0170388976)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/53262189?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:04.135934+00:00
1629793,5000,תל אביב-יפו,50000935.0,פייבל,13.0,שלישית,179,9500000,6061713600,דירה,דירה בבית קומות,5.0,הצפון החדש סביבת כיכר המדינה,2021-06-16T00:00:00.000Z,6108,94,7,52271030,"MULTIPOLYGON(((3873125.323100736 3774396.8831337886,3873103.1465875744 3774402.3549458156,3873106.7337762876 3774417.179069118,3873128.922106275 3774411.7072892236,3873125.323100736 3774396.8831337886)))",1,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52271030?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:04.779157+00:00
1629799,5000,תל אביב-יפו,50000935.0,פייבל,11.0,חמישית,73,5000000,6308671300,דירה,דירה בבית קומות,3.0,הצפון החדש סביבת כיכר המדינה,2026-06-28T00:00:00.000Z,6108,95,12,52311724,"MULTIPOLYGON(((3873120.1202790104 3774369.6951116407,3873097.1075049625 3774374.938577495,3873100.585768497 3774390.496844337,3873123.5991106504 3774385.111188209,3873120.1202790104 3774369.6951116407)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52271030?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:04.779157+00:00
1629767,5000,תל אביב-יפו,50000935.0,פייבל,15.0,שישית,87,5675000,6305698800,דירה,דירה בבית קומות,3.5,הצפון החדש סביבת כיכר המדינה,2026-05-11T00:00:00.000Z,6108,93,11,52311955,"MULTIPOLYGON(((3873132.3046833416 3774421.4240119304,3873113.6680201897 3774426.2340678833,3873114.5857033795 3774429.8750179834,3873106.6780648106 3774431.8470596415,3873108.652761595 3774439.698219019,3873116.443033891 3774437.5835449724,3873117.733310122 3774442.4700008486,3873136.4882226875 3774437.5774472323,3873132.3046833416 3774421.4240119304)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52271030?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:04.779157+00:00
1629768,5000,תל אביב-יפו,50000935.0,פייבל,15.0,ראשונה,91,5135000,6305468500,דירה,דירה בבית קומות,4.0,הצפון החדש סביבת כיכר המדינה,2026-04-29T00:00:00.000Z,6108,93,12,52311955,"MULTIPOLYGON(((3873132.3046833416 3774421.4240119304,3873113.6680201897 3774426.2340678833,3873114.5857033795 3774429.8750179834,3873106.6780648106 3774431.8470596415,3873108.652761595 3774439.698219019,3873116.443033891 3774437.5835449724,3873117.733310122 3774442.4700008486,3873136.4882226875 3774437.5774472323,3873132.3046833416 3774421.4240119304)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52271030?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:04.779157+00:00
1629769,5000,תל אביב-יפו,50000935.0,פייבל,15.0,שניה,65,3900000,6301506050,דירה,דירה בבית קומות,3.0,הצפון החדש סביבת כיכר המדינה,2026-01-21T00:00:00.000Z,6108,93,13,52311955,"MULTIPOLYGON(((3873132.3046833416 3774421.4240119304,3873113.6680201897 3774426.2340678833,3873114.5857033795 3774429.8750179834,3873106.6780648106 3774431.8470596415,3873108.652761595 3774439.698219019,3873116.443033891 3774437.5835449724,3873117.733310122 3774442.4700008486,3873136.4882226875 3774437.5774472323,3873132.3046833416 3774421.4240119304)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52271030?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:04.779157+00:00
1629800,5000,תל אביב-יפו,50000935.0,פייבל,11.0,חמישית,88,6000000,6266726200,דירה,דירה בבית קומות,3.0,הצפון החדש סביבת כיכר המדינה,2025-11-24T00:00:00.000Z,6108,95,13,52311724,"MULTIPOLYGON(((3873120.1202790104 3774369.6951116407,3873097.1075049625 3774374.938577495,3873100.585768497 3774390.496844337,3873123.5991106504 3774385.111188209,3873120.1202790104 3774369.6951116407)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52271030?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:04.779157+00:00
1629763,5000,תל אביב-יפו,50000935.0,פייבל,17.0,שלישית,105,5150000,6265207700,דירה,דירה בבית קומות,4.0,הצפון החדש סביבת כיכר המדינה,2025-11-04T00:00:00.000Z,6108,92,13,52312160,"MULTIPOLYGON(((3873136.5788440746 3774447.8739889483,3873122.282352327 3774452.4163415693,3873122.6201110203 3774453.5195315797,3873114.604088408 3774456.0835835882,3873115.5248785834 3774458.9070189367,3873114.001888953 3774459.410657901,3873116.086584392 3774466.243297708,3873123.5478906417 3774463.8192961896,3873124.4681436755 3774466.7849107757,3873128.9541260093 3774465.392153819,3873129.5374753396 3774467.029461881,3873140.398806658 3774463.5165857635,3873139.4794043587 3774460.325857933,3873142.5374875464 3774459.235681245,3873140.2074132334 3774451.8096928485,3873138.082448952 3774452.4769043643,3873136.5788440746 3774447.8739889483)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52271030?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:04.779157+00:00
1629801,5000,תל אביב-יפו,50000935.0,פייבל,11.0,חמישית,87,6000000,6263107700,דירה,דירה בבית קומות,3.0,הצפון החדש סביבת כיכר המדינה,2025-09-18T00:00:00.000Z,6108,95,14,52311724,"MULTIPOLYGON(((3873120.1202790104 3774369.6951116407,3873097.1075049625 3774374.938577495,3873100.585768497 3774390.496844337,3873123.5991106504 3774385.111188209,3873120.1202790104 3774369.6951116407)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52271030?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:04.779157+00:00
1629770,5000,תל אביב-יפו,50000935.0,פייבל,15.0,שביעית,109,7300000,6262876350,דירה,דירה בבית קומות,4.0,הצפון החדש סביבת כיכר המדינה,2025-09-15T00:00:00.000Z,6108,93,14,52311955,"MULTIPOLYGON(((3873132.3046833416 3774421.4240119304,3873113.6680201897 3774426.2340678833,3873114.5857033795 3774429.8750179834,3873106.6780648106 3774431.8470596415,3873108.652761595 3774439.698219019,3873116.443033891 3774437.5835449724,3873117.733310122 3774442.4700008486,3873136.4882226875 3774437.5774472323,3873132.3046833416 3774421.4240119304)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52271030?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:04.779157+00:00
1629820,5000,תל אביב-יפו,50000935.0,פייבל,5.0,שניה,120,7500000,6262107800,דירה,דירה בבית קומות,5.0,הצפון החדש סביבת כיכר המדינה,2025-08-07T00:00:00.000Z,6108,98,12,73096972,"MULTIPOLYGON(((3873080.258009657 3774294.1053341967,3873084.5116147404 3774310.749639337,3873106.059009274 3774305.1895900625,3873101.8053762787 3774288.545299914,3873080.258009657 3774294.1053341967)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52271030?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:04.779157+00:00
1629821,5000,תל אביב-יפו,50000935.0,פייבל,5.0,שישית,144,9218000,6261611150,דירה,דירה בבית קומות,5.0,הצפון החדש סביבת כיכר המדינה,2025-07-06T00:00:00.000Z,6108,98,13,73096972,"MULTIPOLYGON(((3873080.258009657 3774294.1053341967,3873084.5116147404 3774310.749639337,3873106.059009274 3774305.1895900625,3873101.8053762787 3774288.545299914,3873080.258009657 3774294.1053341967)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52271030?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:04.779157+00:00
1629771,5000,תל אביב-יפו,50000935.0,פייבל,15.0,שישית,115,7500000,6258538950,דירה,דירה בבית קומות,4.0,הצפון החדש סביבת כיכר המדינה,2025-06-09T00:00:00.000Z,6108,93,15,52311955,"MULTIPOLYGON(((3873132.3046833416 3774421.4240119304,3873113.6680201897 3774426.2340678833,3873114.5857033795 3774429.8750179834,3873106.6780648106 3774431.8470596415,3873108.652761595 3774439.698219019,3873116.443033891 3774437.5835449724,3873117.733310122 3774442.4700008486,3873136.4882226875 3774437.5774472323,3873132.3046833416 3774421.4240119304)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52271030?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:04.779157+00:00
1627433,5000,תל אביב-יפו,50000935.0,פייבל,12.0,רביעית,135,1496000,6256551850,דירה,דירה בבית קומות,5.0,הצפון החדש סביבת כיכר המדינה,2025-04-02T00:00:00.000Z,6108,355,18,52317466,"MULTIPOLYGON(((3873168.50333682 3774424.666957745,3873159.2733997446 3774427.0842049406,3873161.8435881147 3774436.4897634448,3873164.4404170653 3774435.7651143013,3873165.498216315 3774439.7738980935,3873162.1697986475 3774440.637925336,3873164.9720839886 3774451.0277943024,3873181.390104989 3774446.7186323083,3873178.588031089 3774436.2695300104,3873174.350532091 3774437.4381358195,3873172.8165747304 3774431.508103072,3873175.897151454 3774430.7023660187,3873174.3980282103 3774424.9146498367,3873168.956448329 3774426.4459393476,3873168.50333682 3774424.666957745)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52271030?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:04.779157+00:00
1629822,5000,תל אביב-יפו,50000935.0,פייבל,5.0,ראשונה,131,7440000,6214361800,דירה,דירה בבית קומות,5.0,הצפון החדש סביבת כיכר המדינה,2024-12-08T00:00:00.000Z,6108,98,14,73096972,"MULTIPOLYGON(((3873080.258009657 3774294.1053341967,3873084.5116147404 3774310.749639337,3873106.059009274 3774305.1895900625,3873101.8053762787 3774288.545299914,3873080.258009657 3774294.1053341967)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52271030?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:04.779157+00:00
1629772,5000,תל אביב-יפו,50000935.0,פייבל,15.0,שביעית,121,8750000,6210883500,דירה,דירה בבית קומות,5.0,הצפון החדש סביבת כיכר המדינה,2024-09-05T00:00:00.000Z,6108,93,16,52311955,"MULTIPOLYGON(((3873132.3046833416 3774421.4240119304,3873113.6680201897 3774426.2340678833,3873114.5857033795 3774429.8750179834,3873106.6780648106 3774431.8470596415,3873108.652761595 3774439.698219019,3873116.443033891 3774437.5835449724,3873117.733310122 3774442.4700008486,3873136.4882226875 3774437.5774472323,3873132.3046833416 3774421.4240119304)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52271030?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:04.779157+00:00
1629818,5000,תל אביב-יפו,50000935.0,פייבל,5.0,ראשונה,10,196000,6210707800,בנין,מחסנים,,הצפון החדש סביבת כיכר המדינה,2024-09-03T00:00:00.000Z,6108,98,10,73096972,"MULTIPOLYGON(((3873080.258009657 3774294.1053341967,3873084.5116147404 3774310.749639337,3873106.059009274 3774305.1895900625,3873101.8053762787 3774288.545299914,3873080.258009657 3774294.1053341967)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52271030?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:04.779157+00:00
1626955,5000,תל אביב -יפו,50000935.0,פייבל,4.0,מרתף,108,6100000,6210217750,דירה,דירה בבית קומות,4.0,הצפון החדש סביבת כיכר המדינה,2024-08-01T00:00:00.000Z,6108,114,1,52278620,"MULTIPOLYGON(((3873135.6363918916 3774258.156394532,3873120.885632197 3774261.2870053775,3873125.992683147 3774285.737489785,3873140.8495900924 3774282.607273285,3873135.6363918916 3774258.156394532)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52271030?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:04.779157+00:00
1629773,5000,תל אביב-יפו,50000935.0,פייבל,15.0,חמישית,64,4480000,6209062800,דירה,דירה בבית קומות,3.0,הצפון החדש סביבת כיכר המדינה,2024-07-23T00:00:00.000Z,6108,93,17,52311955,"MULTIPOLYGON(((3873132.3046833416 3774421.4240119304,3873113.6680201897 3774426.2340678833,3873114.5857033795 3774429.8750179834,3873106.6780648106 3774431.8470596415,3873108.652761595 3774439.698219019,3873116.443033891 3774437.5835449724,3873117.733310122 3774442.4700008486,3873136.4882226875 3774437.5774472323,3873132.3046833416 3774421.4240119304)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52271030?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:04.779157+00:00
1629823,5000,תל אביב-יפו,50000935.0,פייבל,5.0,שביעית,227,15800000,6208757950,דירה,דירה בבית קומות,5.0,הצפון החדש סביבת כיכר המדינה,2024-07-04T00:00:00.000Z,6108,98,15,73096972,"MULTIPOLYGON(((3873080.258009657 3774294.1053341967,3873084.5116147404 3774310.749639337,3873106.059009274 3774305.1895900625,3873101.8053762787 3774288.545299914,3873080.258009657 3774294.1053341967)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52271030?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:04.779157+00:00
1627434,5000,תל אביב-יפו,50000935.0,פייבל,12.0,ראשונה,65,4580000,6208041950,דירה,דירה בבית קומות,3.0,הצפון החדש סביבת כיכר המדינה,2024-07-03T00:00:00.000Z,6108,355,19,52317466,"MULTIPOLYGON(((3873168.50333682 3774424.666957745,3873159.2733997446 3774427.0842049406,3873161.8435881147 3774436.4897634448,3873164.4404170653 3774435.7651143013,3873165.498216315 3774439.7738980935,3873162.1697986475 3774440.637925336,3873164.9720839886 3774451.0277943024,3873181.390104989 3774446.7186323083,3873178.588031089 3774436.2695300104,3873174.350532091 3774437.4381358195,3873172.8165747304 3774431.508103072,3873175.897151454 3774430.7023660187,3873174.3980282103 3774424.9146498367,3873168.956448329 3774426.4459393476,3873168.50333682 3774424.666957745)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52271030?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:04.779157+00:00
1627431,5000,תל אביב-יפו,50000935.0,פייבל,12.0,רביעית,100,6200000,6208203100,דירה,דירה בבית קומות,4.0,הצפון החדש סביבת כיכר המדינה,2024-06-30T00:00:00.000Z,6108,355,16,52317466,"MULTIPOLYGON(((3873168.50333682 3774424.666957745,3873159.2733997446 3774427.0842049406,3873161.8435881147 3774436.4897634448,3873164.4404170653 3774435.7651143013,3873165.498216315 3774439.7738980935,3873162.1697986475 3774440.637925336,3873164.9720839886 3774451.0277943024,3873181.390104989 3774446.7186323083,3873178.588031089 3774436.2695300104,3873174.350532091 3774437.4381358195,3873172.8165747304 3774431.508103072,3873175.897151454 3774430.7023660187,3873174.3980282103 3774424.9146498367,3873168.956448329 3774426.4459393476,3873168.50333682 3774424.666957745)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52271030?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:04.779157+00:00
1627436,5000,תל אביב-יפו,50000935.0,פייבל,12.0,שלישית,94,6100000,6207849250,דירה,דירה בבית קומות,4.0,הצפון החדש סביבת כיכר המדינה,2024-06-17T00:00:00.000Z,6108,355,20,52317466,"MULTIPOLYGON(((3873168.50333682 3774424.666957745,3873159.2733997446 3774427.0842049406,3873161.8435881147 3774436.4897634448,3873164.4404170653 3774435.7651143013,3873165.498216315 3774439.7738980935,3873162.1697986475 3774440.637925336,3873164.9720839886 3774451.0277943024,3873181.390104989 3774446.7186323083,3873178.588031089 3774436.2695300104,3873174.350532091 3774437.4381358195,3873172.8165747304 3774431.508103072,3873175.897151454 3774430.7023660187,3873174.3980282103 3774424.9146498367,3873168.956448329 3774426.4459393476,3873168.50333682 3774424.666957745)))",2,GovMap,https://www.govmap.gov.il/api/real-estate/street-deals/52271030?limit=100&offset=0&dealType=2&startDate=2021-01&endDate=2026-08,2026-08-22 13:43:04.779157+00:00
